Timing is on.
=== V1-Q1: Customer-level attribution report for a specific campaign ===
    customer_name     |           contact_info           | booking_date | booking_id |     campaign_name      
 Cynthia Rice         | gregory92@example.com            | 2025-04-22   |     257230 | Romantic Paris Getaway
 Heather Davis        | ashley45@example.com             | 2025-04-22   |      45655 | Romantic Paris Getaway
 Jason Cook           | ymcdaniel@example.org            | 2025-04-22   |     165110 | Romantic Paris Getaway
 Lori Miller          | saraharvey@example.net           | 2025-04-22   |     253430 | Romantic Paris Getaway
 Melissa Cisneros     | teresa08@example.net             | 2025-04-22   |     183967 | Romantic Paris Getaway
 Michelle Wood        | martinmaria@example.com          | 2025-04-22   |     279097 | Romantic Paris Getaway
 Miss Barbara Bennett | smithdalton@example.net          | 2025-04-22   |     110856 | Romantic Paris Getaway
 Robert Haney         | robertallen@example.com          | 2025-04-22   |      54069 | Romantic Paris Getaway
 Sheryl Clark         | danielpratt@example.com          | 2025-04-22   |     169588 | Romantic Paris Getaway
 Trevor Wilkins       | juan46@example.com               | 2025-04-22   |     305024 | Romantic Paris Getaway
 Amber Kline          | kristen76@example.com            | 2025-04-21   |      29777 | Romantic Paris Getaway
 Donald Duncan        | alexanderconway@example.net      | 2025-04-21   |     289379 | Romantic Paris Getaway
 Emily Brown          | connie84@example.org             | 2025-04-21   |     165893 | Romantic Paris Getaway
 Eric Martin          | duanejensen@example.com          | 2025-04-21   |     296079 | Romantic Paris Getaway
 Melanie Myers        | christopher37@example.com        | 2025-04-21   |     340633 | Romantic Paris Getaway
 Sandra Cisneros      | coxangela@example.org            | 2025-04-21   |     378111 | Romantic Paris Getaway
 William Mccarthy     | jonathanolson@example.net        | 2025-04-21   |     352916 | Romantic Paris Getaway
 Adam Jones           | elizabeth00@example.org          | 2025-04-20   |     176923 | Romantic Paris Getaway
 Andre Baker          | stephaniebullock@example.org     | 2025-04-20   |     283636 | Romantic Paris Getaway
 Andrew Meadows       | dyoung@example.com               | 2025-04-20   |      34816 | Romantic Paris Getaway
 Julia Davis          | adamswayne@example.com           | 2025-04-20   |     313931 | Romantic Paris Getaway
 Justin Barton        | gobrien@example.net              | 2025-04-20   |     243615 | Romantic Paris Getaway
 Justin Fernandez     | gforbes@example.com              | 2025-04-20   |      66888 | Romantic Paris Getaway
 Melissa Evans        | ashlee30@example.org             | 2025-04-20   |     346317 | Romantic Paris Getaway
 Natasha Montgomery   | bateschristopher@example.com     | 2025-04-20   |     119913 | Romantic Paris Getaway
 Noah Morris          | virginia13@example.com           | 2025-04-20   |     163010 | Romantic Paris Getaway
 Tonya English        | cassandra69@example.net          | 2025-04-20   |     225481 | Romantic Paris Getaway
 Amy Preston          | hayesamy@example.com             | 2025-04-19   |     135094 | Romantic Paris Getaway
 Heather Rodgers      | amber71@example.com              | 2025-04-19   |     232807 | Romantic Paris Getaway
 Mary Singleton       | manningandrew@example.com        | 2025-04-19   |     336979 | Romantic Paris Getaway
 Nicole Lewis         | alisonclayton@example.com        | 2025-04-19   |      85044 | Romantic Paris Getaway
 Sandra Haynes        | littlejoseph@example.net         | 2025-04-19   |       3515 | Romantic Paris Getaway
 Tom Sanders          | jeffreybaker@example.org         | 2025-04-19   |     209928 | Romantic Paris Getaway
 Amy Watson           | mhenderson@example.net           | 2025-04-18   |     289434 | Romantic Paris Getaway
 Andrew Powell        | sonya77@example.org              | 2025-04-18   |     363947 | Romantic Paris Getaway
 Darren Williams      | kristina36@example.org           | 2025-04-18   |     146877 | Romantic Paris Getaway
 Jessica Thornton     | tom30@example.com                | 2025-04-18   |     219239 | Romantic Paris Getaway
 Jordan Brown         | alyssajenkins@example.com        | 2025-04-18   |     151735 | Romantic Paris Getaway
 Nicole Lane          | marco96@example.com              | 2025-04-18   |     232863 | Romantic Paris Getaway
 Randall Jackson      | lcain@example.com                | 2025-04-18   |      11999 | Romantic Paris Getaway
 Robert King          | victoria57@example.org           | 2025-04-18   |      84293 | Romantic Paris Getaway
 Robin Grant          | ymacdonald@example.net           | 2025-04-18   |     376111 | Romantic Paris Getaway
 Scott Griffin        | fdavis@example.com               | 2025-04-18   |     321991 | Romantic Paris Getaway
 Steven Bauer         | melendezmelissa@example.com      | 2025-04-18   |      40791 | Romantic Paris Getaway
 Vanessa Jacobs       | lorievans@example.org            | 2025-04-18   |     266205 | Romantic Paris Getaway
 Zachary Jones        | andersonedward@example.org       | 2025-04-18   |     211733 | Romantic Paris Getaway
 Jesse Lindsey        | melissa28@example.net            | 2025-04-17   |     205840 | Romantic Paris Getaway
 Matthew Herrera      | sean49@example.net               | 2025-04-17   |     359455 | Romantic Paris Getaway
 Micheal Munoz        | schneiderashley@example.net      | 2025-04-17   |     289738 | Romantic Paris Getaway
 Omar Perkins         | thomashernandez@example.net      | 2025-04-17   |     260634 | Romantic Paris Getaway
 Richard Ward         | joseph56@example.net             | 2025-04-17   |      85724 | Romantic Paris Getaway
 Robert Rodriguez     | miguel62@example.com             | 2025-04-17   |      38673 | Romantic Paris Getaway
 Travis Grimes        | shanemartinez@example.org        | 2025-04-17   |     398806 | Romantic Paris Getaway
 Victoria Fritz       | josecarter@example.org           | 2025-04-17   |      95759 | Romantic Paris Getaway
 Jeremy Ayala         | molly31@example.net              | 2025-04-16   |     174503 | Romantic Paris Getaway
 John Bailey          | wcarr@example.org                | 2025-04-16   |     324563 | Romantic Paris Getaway
 John Simpson         | ggalloway@example.net            | 2025-04-16   |     280580 | Romantic Paris Getaway
 Justin Wallace       | rfrederick@example.org           | 2025-04-16   |     358232 | Romantic Paris Getaway
 Thomas Meyer         | itaylor@example.com              | 2025-04-16   |     260825 | Romantic Paris Getaway
 Andrea Mcmillan      | lambertchristopher@example.com   | 2025-04-15   |      70540 | Romantic Paris Getaway
 Brittany Jones       | fgarcia@example.net              | 2025-04-15   |     303325 | Romantic Paris Getaway
 Diamond Thomas       | gordonrobin@example.org          | 2025-04-15   |      93687 | Romantic Paris Getaway
 Holly Flores         | gallowayashley@example.com       | 2025-04-15   |      38481 | Romantic Paris Getaway
 James Silva          | angelica03@example.org           | 2025-04-15   |     135323 | Romantic Paris Getaway
 Joseph Smith         | lisamcintosh@example.com         | 2025-04-15   |      62174 | Romantic Paris Getaway
 Lori Marsh           | brittany14@example.com           | 2025-04-15   |     176642 | Romantic Paris Getaway
 Timothy White        | david45@example.net              | 2025-04-15   |     146028 | Romantic Paris Getaway
 Amanda Armstrong     | benjaminlyons@example.org        | 2025-04-14   |     364404 | Romantic Paris Getaway
 Ashley Stone         | wardjulie@example.com            | 2025-04-14   |     237383 | Romantic Paris Getaway
 Brenda Vazquez       | fpetersen@example.org            | 2025-04-14   |     258612 | Romantic Paris Getaway
 Christopher Lopez    | pwilliams@example.com            | 2025-04-14   |     275554 | Romantic Paris Getaway
 Hannah Franco        | jacksonrebecca@example.com       | 2025-04-14   |      70444 | Romantic Paris Getaway
 Katie Burke          | daniel71@example.net             | 2025-04-14   |      53603 | Romantic Paris Getaway
 Kimberly Jackson     | aschwartz@example.org            | 2025-04-14   |     242727 | Romantic Paris Getaway
 Melanie Wilcox       | jeffreed@example.net             | 2025-04-14   |     167388 | Romantic Paris Getaway
 Stephanie Contreras  | james07@example.net              | 2025-04-14   |      93832 | Romantic Paris Getaway
 William Ellis        | courtneyhill@example.com         | 2025-04-14   |     384387 | Romantic Paris Getaway
 April Johnson        | brian40@example.net              | 2025-04-13   |     179382 | Romantic Paris Getaway
 Danielle Lewis       | kturner@example.org              | 2025-04-13   |     345040 | Romantic Paris Getaway
 Jillian Faulkner     | christina48@example.net          | 2025-04-13   |     230207 | Romantic Paris Getaway
 Jodi Kerr            | wdunn@example.org                | 2025-04-13   |      14466 | Romantic Paris Getaway
 Kelly Gomez          | robert38@example.net             | 2025-04-13   |      97376 | Romantic Paris Getaway
 Melissa Schneider    | nicole95@example.com             | 2025-04-13   |     225702 | Romantic Paris Getaway
 Patricia Johnson     | gjohnson@example.com             | 2025-04-13   |     286441 | Romantic Paris Getaway
 Stephanie Mason      | huberjason@example.org           | 2025-04-13   |     100858 | Romantic Paris Getaway
 Donna Green          | heathercoleman@example.com       | 2025-04-12   |     324580 | Romantic Paris Getaway
 Emily Smith          | linda78@example.com              | 2025-04-12   |     101498 | Romantic Paris Getaway
 Eric Hill            | heather46@example.org            | 2025-04-12   |     167029 | Romantic Paris Getaway
 Joshua Copeland      | howardlisa@example.com           | 2025-04-12   |     210189 | Romantic Paris Getaway
 Madison Morris       | greenryan@example.net            | 2025-04-12   |      21733 | Romantic Paris Getaway
 Nicole Meyers        | tamaramartinez@example.net       | 2025-04-12   |     155973 | Romantic Paris Getaway
 Peter Brooks         | riverajames@example.org          | 2025-04-12   |     206142 | Romantic Paris Getaway
 Rebecca Johnson      | courtney62@example.com           | 2025-04-12   |     171716 | Romantic Paris Getaway
 Alicia Smith         | patricia18@example.com           | 2025-04-11   |      80473 | Romantic Paris Getaway
 Cathy Johnson        | alex52@example.org               | 2025-04-11   |     134333 | Romantic Paris Getaway
 Frank Carter         | hamiltoneric@example.org         | 2025-04-11   |     382740 | Romantic Paris Getaway
 Jenna Glenn          | alyssafitzgerald@example.net     | 2025-04-11   |     201502 | Romantic Paris Getaway
 Jessica Moore        | paulcastro@example.org           | 2025-04-11   |     103654 | Romantic Paris Getaway
 John Allen           | whitebethany@example.com         | 2025-04-11   |     228344 | Romantic Paris Getaway
 Karen Fields         | david63@example.com              | 2025-04-11   |     225256 | Romantic Paris Getaway
 Maria Sanchez DDS    | lshaw@example.net                | 2025-04-11   |      84210 | Romantic Paris Getaway
 Matthew Burton       | chasematthew@example.net         | 2025-04-11   |     268917 | Romantic Paris Getaway
 Melissa Gibson       | kimberly39@example.net           | 2025-04-11   |     265855 | Romantic Paris Getaway
 Ricky Alexander      | pdouglas@example.org             | 2025-04-11   |      89862 | Romantic Paris Getaway
 Diana Rogers         | manuel43@example.org             | 2025-04-10   |     388615 | Romantic Paris Getaway
 Dillon Goodwin       | craigjoan@example.net            | 2025-04-10   |     196984 | Romantic Paris Getaway
 Jennifer Escobar     | andrewharper@example.org         | 2025-04-10   |     349347 | Romantic Paris Getaway
 Jennifer Garcia      | brownkatherine@example.org       | 2025-04-10   |     214420 | Romantic Paris Getaway
 Jonathan Thompson    | morgancannon@example.net         | 2025-04-10   |     254743 | Romantic Paris Getaway
 Karen Johnson        | kennethwallace@example.net       | 2025-04-10   |     379468 | Romantic Paris Getaway
 Lauren Martinez      | cervantesangela@example.net      | 2025-04-10   |     238233 | Romantic Paris Getaway
 Lisa Lucas           | washingtondouglas@example.net    | 2025-04-10   |     124706 | Romantic Paris Getaway
 Lorraine Smith       | cduarte@example.org              | 2025-04-10   |      45131 | Romantic Paris Getaway
 Martha Baxter        | ymurphy@example.net              | 2025-04-10   |     156161 | Romantic Paris Getaway
